Date,Open,High,Low,Close,Volume
2022-01-30,36275.7329481249,38825.410156,33184.058594,37917.60273361,357454869791.36
2022-02-06,37920.2809909723,42500.7869325403,36375.5373396971,42412.433594,287954218636.75
2022-02-13,42406.78125,45661.1731433747,41748.1553115415,42197.5153405276,353916191462.48
2022-02-20,42157.398438,44667.21875,38112.8125,38431.378906,289951589102.83
2022-02-27,38423.2098719156,40005.3487264337,34459.2177282867,37709.785156,380939420167.08
2022-03-06,37706.0,45077.578125,37518.2146036468,38419.984375,375114751500.83
2022-03-13,38429.3027830169,42465.6729111805,37260.2017138385,37849.664063,351933998311.82
2022-03-20,37846.316406,42316.554688,37680.734375,41247.824219,368194084068.44
2022-03-27,41246.132813,46827.5461945489,40668.0416965467,46820.4934636771,331877436317.23
2022-04-03,46821.8502469343,48086.8367491568,44403.1410093413,46453.5670763172,223334181931.75
2022-04-10,46445.2716196297,47106.1397405311,42021.2068019349,42207.670963734,188557001876.86
2022-04-17,42201.0382303314,42424.5910371138,39373.0583284502,39716.9542258357,174652159708.66
2022-04-24,39721.2029153003,42893.5802043813,38696.1915182274,39469.293555834,184314843516.7
2022-05-01,39472.607372297,40713.8895679717,37585.7873728754,38469.0939025425,216681007567.2
2022-05-08,38472.1871454262,39902.9502136511,33878.9645692059,34059.2642505879,239044762282.93
2022-05-15,34060.0154816197,34222.0733234167,26350.4901742248,31305.1125686764,357800928091.02
2022-05-22,31304.374144248,31305.3425986839,28708.9550418266,30323.7218952694,196429842102.77
2022-05-29,30309.3964800086,30590.5864837253,28261.9057088448,29445.9576239208,196327562570.7
2022-06-05,29443.3657109831,32249.8639341789,29303.571633074,29906.6617477915,203063587161.13
2022-06-12,29910.2837235964,31693.2901114808,26762.6490379039,26762.6490379039,215929645934.32
2022-06-19,26737.5776601486,26795.5898175946,17708.6237125896,20553.2718217472,309685915250.08997
2022-06-26,20553.3702544391,21783.7247658329,19689.1695110104,21027.2953088067,175909056121.97998
2022-07-03,21028.2382267284,21478.0893638064,18729.6562279337,19297.0760827928,157426002964.91998
2022-07-10,19297.3141855828,22314.9405374086,19063.0661953686,20860.4493930623,206953871022.19
2022-07-17,20856.352967685,21600.6401193599,18999.953131779,20779.3445398509,187297974218.51
2022-07-24,20781.9115039967,24196.8192139777,20781.9115039967,22609.164770669,244312089707.90002
2022-07-31,22607.1555467717,24572.5794217469,20776.8160824806,23336.8956049843,223759636595.15002
2022-08-07,23336.7180518604,23578.650444504,22485.7006555715,23175.8908490806,166393135564.39
2022-08-14,23179.5270499854,24974.9142088493,22771.520469829,24319.3339226,195343016899.79
2022-08-21,24318.3154830385,25135.5903960686,20856.7313355791,21534.1212308142,208764012537.05
2022-08-28,21531.4638488066,21804.9080080991,19616.8149844439,19616.8149844439,223346042307.63998
2022-09-04,19615.1533628598,20542.644969648,19600.7850348256,19986.71383922,208511390278.66
2022-09-11,19988.7898184332,21770.5531906344,18644.4672270585,21769.2563395567,259528892947.78
2022-09-18,21770.1481330587,22673.8197662856,19387.4913478311,19419.506190767,261900187495.91
2022-09-25,19418.5714215096,19674.6303314785,18290.315188225,18802.0979756765,252873598364.81
2022-10-02,18803.9006328979,20338.4554611365,18553.2973576077,19044.1072723711,280290121526.47003
2022-10-09,19044.0678498115,20408.3918398816,19025.2262854468,19446.4261941327,196809212801.14
2022-10-16,19446.4162251338,19889.1462709754,18319.8226296141,19268.0928008619,197940078442.86
2022-10-23,19268.5621023075,19666.9950059677,18770.9700605115,19567.0073980529,175664450104.28
2022-10-30,19567.7695803849,20988.3944704236,19206.3243067081,20635.6037476843,302335723764.82
2022-11-06,20633.6960710953,21446.8860966908,20086.2409033906,20926.4859738215,321270158406.66003
2022-11-13,20924.6204840491,21053.2461495293,15682.6928427807,16353.3657171761,471409252760.0
2022-11-20,16352.0285634204,17109.323354055,15872.9416126748,16291.8324676929,212305926999.02
2022-11-27,16291.223799579,16771.4752431789,15599.0471753829,16444.6268345485,184366390569.77
2022-12-04,16440.2220878988,17197.4972534447,16054.5302153408,17130.4859472168,156325682750.17
2022-12-11,17128.8940804496,17378.1533102833,16750.5581344286,17104.1928057162,129428712529.15
2022-12-18,17102.5006494509,18318.530584361,16584.7013982805,16757.9774032466,142536440157.59
2022-12-25,16759.0409268239,17012.9847052964,16398.1362516753,16841.9870522838,107997970887.14
2023-01-01,16842.2493105753,16959.8464760475,16408.4751768261,16625.0805507091,95526200507.42
2023-01-08,16625.5103941178,17091.1444513033,16572.2288497449,17091.1444513033,90012614323.23
2023-01-15,17093.9924981225,21075.1418299576,17093.9924981225,20880.7992021821,175202822924.30002
2023-01-22,20882.2238766183,23282.3477215567,20541.544548774,22720.4156286391,188938770069.22
2023-01-29,22721.0886719506,23919.8897614092,22406.0755024251,23774.5659233116,177486927537.2
2023-02-05,23774.6489666425,24167.210232202,22657.5821676256,22955.6660162974,171080243770.11
2023-02-12,22954.0219641729,23367.9592874059,21539.3928305144,21788.2039862606,170212590187.16
2023-02-19,21786.9992632743,25134.1173501961,21460.0885038644,24327.6416722827,209050300776.03
2023-02-26,24336.6233404821,25126.851685722,22861.5586648141,23561.2129109163,180472737468.03
2023-03-05,23561.4506815245,23880.6324628676,22198.9810093926,22435.5141969735,138790785900.01
2023-03-12,22436.8167758974,22584.2938087023,19628.2543094205,22163.949951915,192057466346.41
2023-03-19,22156.4066753221,28440.5612172583,21918.19993089,28038.6749467651,305833103060.12
2023-03-26,28041.6019174942,28803.3359206694,26759.9962331222,27994.3295142227,191720356212.36002
2023-04-02,27994.0679232525,29159.9026178662,26606.6890011395,28199.3083837745,121255230917.0
2023-04-09,28183.0803582438,28739.2381106536,27276.7199488097,28333.0500476249,98141424556.12
2023-04-16,28336.0282374011,31005.6080444729,28189.2707713694,30315.3554561203,122998807738.56
2023-04-23,30317.1456974152,30470.3020147381,27169.5711204099,27591.3846319068,129935327802.89
2023-04-30,27591.7295218905,29995.8384911174,27070.8494995525,29268.8070431626,137303647008.64
2023-05-07,29227.1039819099,29820.1266220765,27680.7926396911,28454.9782855135,114911964254.11
2023-05-14,28450.4574779637,28663.2723318452,25878.428829536,26930.6378455643,109959496438.77
2023-05-21,26931.3846319054,27646.3481186699,26415.1014830457,26753.8256390547,84459727715.84
2023-05-28,26749.8932054031,28193.448532831,25890.5944753459,28085.6473607492,90053064704.55
2023-06-04,28075.5921411669,28432.0387169709,26574.6444212308,27119.0671931263,91351657572.02
2023-06-11,27123.1099638092,27332.1809565185,25434.8671315473,25940.1680803434,116498927148.53
2023-06-18,25934.2855973595,26769.3945019205,24797.1678486154,26336.213003281,92905085602.87
2023-06-25,26335.4423696201,31389.5381281357,26312.8318076296,30480.2616057375,138005623533.5
2023-07-02,30480.523973069,31256.8626995544,29600.2759394191,30620.7702634481,106681707513.27
2023-07-09,30624.5163112716,31460.053612688,29777.2844100844,30171.2335717583,90491031635.34
2023-07-16,30172.4229553721,31814.5148120678,29966.3871365008,30249.1328102967,102917922457.03
2023-07-23,30249.626617143,30336.4001335,29556.428372971,30084.5392407563,81229098740.57
2023-07-30,30081.6616445789,30093.3942473004,28934.2941602457,29275.307946897,76309629497.45
2023-08-06,29278.3140543721,29987.9971121967,28657.0238197426,29041.8561709403,87827001051.05
2023-08-13,29038.5128459431,30176.7962374838,28724.1405310678,29282.9143793982,85153014452.96
2023-08-20,29283.262942771,29660.2543392724,25409.1116027686,26189.5846686604,116418274959.8
2023-08-27,26188.6906508187,26786.8976054909,25520.728490709,26089.6934716635,83086807452.36
2023-09-03,26089.6149228858,28089.3380271543,25362.6091281569,25969.5673526316,113161627782.68
2023-09-10,25968.1701334655,26414.005974773,25404.3596799132,25832.2262469114,69814611152.08
2023-09-17,25831.7155007322,26840.4979252215,24930.2974941684,26534.18751685,85796699859.87
2023-09-24,26532.9947937991,27488.7638021952,26221.050004588,26256.8257867445,82251905212.03
2023-10-01,26253.7752994376,28047.2377100269,26011.4696157754,27983.7503817847,73012240735.05
2023-10-08,27976.7991520291,28494.4596384314,27215.5524462077,27935.0895806612,82183775697.04001
2023-10-15,27934.4721623395,27989.4709019697,26558.320783999,27159.6529187802,72673654487.54
2023-10-22,27162.6282288816,30287.4816486504,27130.4734781668,29993.896524372,113402383092.98
2023-10-29,30140.6848629718,35150.4334987547,30097.8287422783,34538.4820881103,165718773022.78
2023-11-05,34531.7413739892,35919.8436017766,34083.3094592027,35049.3559240236,115520056635.34
2023-11-12,35044.7899191289,37926.2567969959,34545.8150953191,37054.5201429095,134767494803.37999
2023-11-19,37070.3058713039,37964.8928323147,34948.5002761446,37386.547774872,143535361088.64
2023-11-26,37374.0746847021,38415.3381982376,35670.9718775193,37479.1222936619,130439893957.47
2023-12-03,37454.1919552581,40135.6048969089,36750.127104535,39978.3918165449,134360107954.22
2023-12-10,39978.6286477951,44705.5150094178,39978.6286477951,43779.6972879957,188503614894.28
2023-12-17,43792.0178583651,43808.3730556685,40234.5783345331,41364.665918237,168493481949.39
2023-12-24,41348.2020891569,44367.9557717841,40530.2585192877,43016.1176211831,152084171490.39
2023-12-31,43010.5729205333,43804.7814175761,41424.0606411494,42156.9011497639,141409627397.16
